session_id,customer_id,session_date,device,duration_minutes,pages_viewed
506,1006,2023-10-14 17:21:06,mobile,0.2,4
507,2415,2024-09-03 01:24:07,mobile,8.49,5
508,296,2024-12-13 06:07:29,tablet,6.63,1
509,1861,2023-05-03 16:39:10,desktop,6.98,6
510,1006,2023-08-23 13:57:10,tablet,1.0,3
511,1148,2023-06-08 21:11:37,mobile,1.89,4
512,1062,2023-09-18 21:00:32,tablet,12.5,1
513,2087,2024-11-03 05:20:54,desktop,4.25,1
514,2466,2023-12-31 14:17:59,desktop,6.94,2
515,1033,2023-09-15 22:30:39,tablet,3.62,3
516,410,2024-03-24 10:48:58,mobile,3.61,6
517,2083,2024-04-22 17:00:42,mobile,13.65,5
518,1276,2023-04-11 09:02:32,mobile,14.29,2
519,1298,2024-04-22 05:35:10,desktop,6.46,6
520,2469,2023-12-19 01:57:13,desktop,10.5,5
521,2473,2024-01-28 20:22:14,desktop,13.91,8
522,1893,2024-09-06 12:19:55,tablet,5.18,5
523,1402,2023-08-09 10:14:37,mobile,9.65,5
524,1218,2023-08-15 14:00:25,desktop,1.66,5
525,14,2024-01-21 03:43:21,desktop,6.72,4
526,997,2024-07-28 08:43:43,tablet,4.88,2
527,434,2024-10-22 13:06:39,mobile,4.06,1
528,1377,2023-01-01 18:40:22,tablet,4.44,3
529,1877,2024-07-23 20:12:12,desktop,4.48,3
530,1766,2024-03-29 09:28:48,mobile,5.78,2
531,1176,2024-07-07 00:33:25,mobile,5.65,4
532,1109,2024-11-11 04:05:14,desktop,3.81,1
533,1384,2023-10-23 17:08:27,desktop,4.19,6
534,614,2024-08-29 05:03:51,tablet,4.77,5
535,2013,2023-05-02 16:16:14,tablet,3.03,5
536,642,2024-12-19 10:43:57,tablet,5.01,5
537,1151,2024-04-11 13:40:10,desktop,7.29,1
538,363,2024-10-16 12:43:25,mobile,7.2,1
539,1776,2024-10-25 23:18:44,tablet,6.01,1
540,2068,2023-01-05 22:16:13,mobile,8.33,1
541,1420,2023-03-04 05:30:48,tablet,5.71,6
542,103,2024-10-26 21:53:14,tablet,8.86,1
543,2422,2024-03-25 11:51:34,mobile,0.2,8
544,89,2024-10-28 18:09:14,mobile,9.08,5
545,1464,2023-05-08 11:09:19,mobile,4.24,2
546,1216,2023-12-26 14:32:18,tablet,6.96,4
547,682,2024-07-02 01:16:48,tablet,4.44,1
548,902,2023-10-12 01:11:30,mobile,4.06,3
549,1399,2023-09-08 22:38:22,mobile,6.48,5
550,2259,2023-01-20 10:29:14,desktop,7.54,6
551,644,2023-06-01 20:02:22,desktop,9.7,1
552,2402,2023-05-10 09:25:07,tablet,10.9,5
553,1040,2024-05-08 20:01:43,tablet,0.86,5
554,2356,2024-10-10 02:30:28,desktop,2.3,4
555,2171,2023-12-05 06:22:35,mobile,5.85,5
556,1127,2024-07-13 03:09:52,tablet,5.21,4
557,268,2024-03-31 14:23:31,tablet,3.6,10
558,1964,2024-07-11 19:35:46,tablet,1.35,2
559,2308,2023-11-10 10:24:51,tablet,0.2,4
560,307,2023-09-27 10:53:54,desktop,7.47,7
561,1956,2024-08-21 09:55:41,mobile,8.55,2
562,450,2024-08-16 17:04:36,tablet,12.35,7
563,1496,2023-08-29 23:31:00,tablet,4.7,1
564,103,2023-09-24 15:10:51,mobile,13.6,3
565,2337,2023-06-20 10:32:16,tablet,4.25,4
566,2490,2024-07-29 20:30:31,mobile,5.09,1
567,491,2024-02-14 06:56:03,tablet,0.6,3
568,68,2023-01-25 04:57:20,desktop,0.53,3
569,942,2024-02-05 17:46:39,desktop,12.2,8
570,1186,2023-04-15 12:07:44,tablet,2.39,5
571,2418,2024-10-15 15:11:00,desktop,0.63,1
572,2374,2024-01-09 15:23:07,tablet,4.61,5
573,2035,2023-02-27 01:46:08,tablet,4.46,8
574,2179,2023-12-23 13:25:52,tablet,10.53,1
575,1336,2024-04-25 05:38:20,tablet,4.84,1
576,2480,2024-02-27 13:17:14,mobile,10.07,5
577,2040,2023-05-02 03:03:19,desktop,5.25,1
578,884,2023-05-24 06:11:34,tablet,13.61,7
579,1332,2024-10-14 18:28:06,desktop,13.05,1
580,1224,2024-03-27 07:04:01,tablet,9.98,1
581,2179,2024-06-07 04:35:18,desktop,10.38,2
582,1464,2024-04-30 04:15:57,mobile,9.65,1
583,1501,2024-08-28 01:25:25,mobile,5.72,1
584,1670,2023-04-16 23:18:53,tablet,4.18,2
585,1034,2023-08-27 15:57:26,mobile,7.86,10
586,759,2024-09-01 23:48:33,desktop,4.69,5
587,2151,2024-05-05 03:15:50,desktop,11.17,4
588,2288,2023-03-03 16:09:05,tablet,9.41,9
589,616,2024-03-24 03:55:41,desktop,3.21,13
590,1952,2023-11-27 01:25:54,desktop,7.13,9
591,2387,2023-05-25 13:45:49,desktop,8.01,5
592,1330,2024-10-20 03:59:26,tablet,3.32,2
593,1444,2024-11-06 17:12:40,mobile,9.78,6
594,437,2024-01-24 11:10:31,mobile,12.7,2
595,696,2024-01-04 13:46:59,desktop,13.06,1
596,2295,2023-10-09 12:30:49,desktop,13.58,5
597,108,2024-07-24 15:59:11,mobile,4.22,4
598,997,2023-01-24 23:37:38,tablet,9.93,4
599,2079,2024-06-15 20:56:45,tablet,0.2,4
600,2214,2024-11-21 10:42:41,desktop,13.99,3
601,2473,2023-10-07 01:17:45,desktop,3.43,4
602,1392,2023-02-08 22:10:12,desktop,11.95,2
603,1824,2024-10-01 19:10:52,desktop,0.2,4
604,1538,2023-12-11 06:24:18,tablet,0.2,7
605,1384,2023-07-01 22:56:43,mobile,14.81,6
606,1348,2023-11-08 19:00:51,mobile,5.17,10
607,740,2023-07-05 12:35:14,tablet,3.62,5
608,1732,2024-05-25 09:33:14,tablet,8.03,6
609,587,2024-05-25 16:27:46,mobile,9.3,3
610,2179,2023-06-13 16:58:04,mobile,9.51,5
611,1205,2023-12-30 12:37:44,mobile,2.0,4
612,384,2024-10-26 08:56:35,tablet,5.91,4
613,951,2024-08-20 08:24:24,tablet,2.08,1
614,2304,2024-10-01 16:25:55,mobile,12.48,1
615,694,2023-10-07 14:04:58,mobile,8.83,5
616,1330,2023-11-10 13:59:28,desktop,6.7,5
617,556,2023-03-26 16:13:37,mobile,10.87,4
618,316,2023-04-23 13:49:54,desktop,9.68,1
619,1566,2023-12-15 11:11:51,mobile,0.83,6
620,2034,2023-03-01 19:34:11,tablet,0.2,10
621,358,2024-01-11 16:39:05,desktop,9.42,9
622,346,2023-11-06 15:47:55,mobile,3.78,8
623,1983,2024-05-10 12:03:44,mobile,7.06,10
624,2416,2024-06-05 04:55:55,tablet,1.8,3
625,643,2023-01-31 07:04:53,tablet,3.26,2
626,1651,2023-09-26 05:44:22,tablet,0.2,6
627,47,2024-02-26 06:15:33,tablet,8.97,5
628,1322,2023-05-26 13:15:36,mobile,7.83,4
629,1738,2023-05-29 10:02:11,tablet,3.0,10
630,252,2023-11-15 16:51:58,mobile,13.84,5
631,85,2024-05-12 04:46:20,mobile,2.13,3
632,130,2023-03-06 15:28:58,mobile,13.11,2
633,1048,2023-12-29 15:15:37,mobile,8.05,4
634,2160,2023-10-05 15:07:41,tablet,5.45,1
635,1384,2023-05-26 12:01:23,desktop,7.82,6
636,198,2023-01-01 00:12:06,tablet,6.43,2
637,2076,2024-07-17 19:36:04,mobile,4.57,3
638,1461,2024-07-06 20:33:32,desktop,8.08,4
639,1072,2023-08-27 03:34:32,tablet,0.2,5
640,2141,2024-10-15 18:12:09,mobile,6.17,3
641,555,2024-07-12 00:02:53,desktop,3.8,2
642,1454,2024-09-06 08:05:39,desktop,1.22,2
643,874,2023-08-30 02:59:49,mobile,4.57,9
644,1880,2023-12-31 17:52:35,desktop,2.08,3
645,145,2024-01-18 04:35:07,desktop,8.07,4
646,1550,2023-06-28 18:39:33,desktop,9.61,6
647,978,2023-08-31 06:45:35,tablet,4.92,1
648,1322,2023-07-24 07:29:06,mobile,5.34,6
649,1441,2024-07-04 23:09:29,tablet,10.34,5
650,27,2024-10-13 16:25:13,desktop,7.05,1
651,573,2023-07-27 10:54:10,mobile,1.14,5
652,1035,2023-12-16 00:34:08,mobile,1.68,6
653,2362,2023-10-14 19:17:33,tablet,4.95,8
654,1072,2024-05-02 00:01:47,desktop,11.45,8
655,713,2023-04-13 15:55:02,desktop,4.01,5
656,1127,2024-11-28 19:05:19,desktop,12.33,1
657,213,2024-06-18 03:38:48,desktop,13.52,1
658,696,2023-09-27 05:29:11,mobile,9.89,4
659,873,2023-06-20 13:59:46,desktop,9.06,8
660,1929,2024-12-03 02:11:17,desktop,5.46,9
661,262,2023-12-19 02:26:39,mobile,0.2,3
662,1591,2023-08-16 12:38:38,mobile,11.51,4
663,1110,2024-10-23 05:31:08,desktop,9.24,1
664,2485,2023-08-01 23:33:26,tablet,2.46,1
665,1952,2024-01-08 19:04:38,tablet,8.38,1
666,189,2024-08-02 08:30:40,tablet,6.34,5
667,1805,2023-02-25 18:20:39,tablet,0.2,2
668,80,2023-07-13 01:40:13,desktop,4.11,4
669,986,2023-07-31 17:46:47,mobile,0.2,5
670,772,2023-08-01 11:10:16,mobile,11.4,1
671,2272,2024-07-19 12:37:23,tablet,4.22,5
672,1995,2024-05-23 07:15:05,desktop,0.2,3
673,1501,2024-07-17 13:24:13,desktop,3.27,1
674,408,2023-10-22 03:11:23,desktop,3.52,5
675,1088,2023-03-15 01:54:22,mobile,3.45,8
676,1327,2023-12-13 12:59:13,tablet,3.5,11
677,1531,2023-06-19 20:01:26,mobile,6.44,1
678,2489,2023-09-17 14:04:24,tablet,1.9,1
679,484,2024-12-04 15:31:54,desktop,7.07,7
680,2275,2023-04-13 03:57:42,tablet,0.2,2
681,2256,2024-07-14 05:27:35,tablet,7.07,6
682,2058,2023-05-23 14:17:38,mobile,8.16,3
683,1521,2023-09-30 13:09:37,desktop,4.1,2
684,2413,2023-07-12 17:15:39,mobile,0.2,4
685,1954,2024-12-09 10:59:18,tablet,6.91,4
686,660,2023-03-05 05:13:31,tablet,4.65,6
687,300,2023-08-13 00:35:12,desktop,2.6,6
688,827,2023-05-04 00:13:52,tablet,6.26,8
689,1623,2024-06-23 09:24:30,mobile,6.12,1
690,2377,2023-09-12 16:40:07,mobile,4.35,2
691,864,2024-09-28 07:26:00,mobile,4.3,7
692,473,2023-12-13 14:36:46,mobile,5.81,5
693,54,2024-07-25 11:46:05,tablet,10.31,10
694,1109,2023-06-14 18:25:06,desktop,2.01,2
695,2484,2024-05-06 19:00:25,tablet,4.82,4
696,1637,2024-04-13 17:37:52,desktop,7.25,3
697,1036,2024-04-01 20:58:01,mobile,10.61,4
698,604,2023-01-06 17:18:56,desktop,5.32,4
699,680,2024-05-06 17:55:34,desktop,2.41,10
700,1850,2023-01-08 03:34:01,mobile,9.39,2
701,1588,2024-03-11 02:37:56,desktop,0.2,6
702,1080,2024-06-04 16:43:04,desktop,3.97,2
703,1169,2023-08-25 03:17:36,tablet,8.23,5
704,276,2024-06-16 03:10:54,tablet,10.35,4
705,2011,2024-11-15 22:46:53,tablet,0.2,3
706,939,2023-01-08 15:14:08,mobile,8.49,4
707,2392,2024-05-28 20:25:35,desktop,0.2,5
708,1791,2023-10-28 06:55:00,tablet,3.93,5
709,332,2023-08-28 11:52:26,tablet,2.09,3
710,382,2024-03-17 09:11:11,tablet,5.29,10
711,192,2023-01-09 00:28:43,tablet,7.38,3
712,1427,2023-12-24 06:01:19,mobile,8.95,4
713,138,2023-09-11 04:44:42,tablet,7.05,11
714,824,2023-08-29 16:24:24,tablet,10.71,5
715,886,2023-11-15 01:16:04,mobile,11.7,6
716,63,2024-08-08 22:56:36,desktop,12.91,1
717,1385,2024-05-21 04:33:43,tablet,5.44,8
718,1257,2024-03-18 18:31:46,mobile,3.96,3
719,1145,2024-04-20 04:35:30,mobile,8.98,5
720,1728,2024-03-10 12:31:45,tablet,12.25,7
721,1986,2024-05-27 23:58:56,desktop,6.24,8
722,774,2023-09-09 05:37:37,tablet,6.3,11
723,221,2023-06-29 02:49:47,tablet,6.83,9
724,2486,2024-10-12 01:38:05,mobile,6.88,7
725,2451,2024-01-08 22:27:16,desktop,2.54,3
726,397,2023-01-23 20:32:03,desktop,7.69,5
727,128,2024-07-30 02:57:39,desktop,8.09,9
728,944,2024-10-07 05:40:06,desktop,0.2,6
729,1810,2023-09-20 18:03:52,desktop,11.44,4
730,2007,2023-06-19 12:01:26,desktop,11.75,10
731,83,2023-03-27 07:46:04,tablet,3.34,10
732,2147,2023-08-28 10:33:19,desktop,9.12,3
733,682,2024-04-25 19:20:42,mobile,5.82,4
734,1981,2023-01-13 20:53:06,tablet,4.87,7
735,2408,2023-07-16 00:04:03,mobile,2.75,3
736,1724,2023-12-10 07:51:44,mobile,2.06,6
737,322,2024-02-04 06:38:57,desktop,3.52,8
738,624,2024-03-19 19:14:25,desktop,8.75,4
739,58,2024-12-23 11:39:51,desktop,3.16,3
740,450,2024-09-15 20:06:16,tablet,6.85,5
741,1335,2023-06-07 01:14:58,desktop,11.87,7
742,1918,2024-12-24 20:22:21,mobile,12.27,1
743,1397,2023-08-29 22:20:17,desktop,0.64,3
744,1658,2023-08-09 06:31:44,tablet,1.03,7
745,1930,2024-08-22 23:24:50,tablet,1.72,4
746,514,2023-09-17 03:39:26,tablet,2.72,2
747,2140,2023-10-20 04:37:39,desktop,2.88,5
748,2486,2024-03-25 13:31:06,tablet,0.2,2
749,1009,2023-06-20 12:36:04,tablet,4.33,8
750,1490,2024-07-31 04:10:55,desktop,4.44,4
751,1547,2023-06-09 04:10:14,tablet,1.33,6
752,418,2024-03-27 23:59:46,desktop,12.11,6
753,1365,2024-05-25 06:32:15,tablet,0.2,5
754,1901,2024-05-14 22:38:37,tablet,9.91,5
755,342,2024-07-30 21:16:28,mobile,3.18,1
756,2380,2024-03-14 21:41:43,desktop,10.57,11
757,1234,2023-05-22 04:22:40,desktop,5.39,5
758,1720,2024-03-09 03:34:25,desktop,9.51,2
759,1459,2023-06-28 18:36:10,mobile,3.87,3
760,2250,2023-07-30 21:33:02,mobile,6.69,7
761,56,2024-12-25 09:02:25,mobile,7.74,1
762,2172,2024-12-08 10:21:21,desktop,4.93,8
763,557,2023-08-21 13:02:05,tablet,6.58,6
764,17,2024-10-05 03:44:03,tablet,0.2,8
765,2476,2024-05-13 10:34:50,mobile,3.83,3
766,2371,2023-07-17 07:51:15,tablet,4.18,3
767,1572,2023-02-04 08:02:23,mobile,4.14,13
768,1647,2023-08-22 22:54:09,mobile,0.2,10
769,253,2023-09-13 08:00:52,mobile,1.84,3
770,88,2024-08-30 02:22:20,desktop,5.13,9
771,2144,2024-03-24 13:11:53,mobile,9.06,1
772,2011,2024-01-19 10:25:08,desktop,5.92,6
773,867,2023-12-31 02:25:43,tablet,5.25,5
774,756,2024-06-11 00:55:29,desktop,10.23,6
775,1044,2024-11-02 12:36:51,desktop,8.02,5
776,267,2023-04-13 02:10:25,tablet,9.45,8
777,2353,2024-01-05 18:13:41,desktop,9.86,1
778,2378,2023-01-18 15:07:28,desktop,6.24,5
779,1522,2024-05-05 18:28:45,desktop,0.21,2
780,346,2024-05-30 08:15:33,mobile,8.73,4
781,1065,2024-04-23 01:28:10,mobile,9.24,6
782,1116,2023-06-03 11:59:13,tablet,12.85,2
783,1245,2023-11-03 18:37:02,mobile,6.46,7
784,1253,2024-10-24 16:27:54,mobile,7.68,10
785,75,2023-03-13 09:45:16,desktop,5.89,5
786,1449,2024-04-08 03:34:36,tablet,4.72,3
787,338,2023-01-26 20:36:12,tablet,2.12,7
788,2435,2024-04-19 00:24:35,tablet,7.11,5
789,2330,2024-05-27 00:13:19,desktop,7.99,3
790,1988,2023-02-07 22:37:33,desktop,10.17,5
791,2249,2023-09-04 12:30:51,desktop,2.8,1
792,1185,2024-04-02 06:04:15,tablet,0.28,3
793,1528,2024-05-20 21:31:25,mobile,5.89,3
794,1224,2023-10-05 15:47:20,tablet,7.43,9
795,2318,2024-10-11 19:13:47,desktop,8.69,5
796,1566,2023-11-26 23:49:32,desktop,0.2,2
797,1475,2024-06-02 19:45:32,tablet,9.72,3
798,1658,2023-01-28 06:35:02,desktop,2.43,2
799,2302,2024-02-06 07:49:27,mobile,9.22,7
800,2084,2023-02-28 11:07:59,mobile,0.2,2
801,1061,2024-03-10 14:32:27,mobile,0.2,8
802,1853,2024-11-22 21:18:55,mobile,4.18,8
803,336,2024-11-25 11:00:36,mobile,6.01,4
804,202,2024-09-15 10:30:26,mobile,5.34,6
805,43,2024-07-31 17:58:22,mobile,9.58,5
806,277,2024-05-31 16:51:22,mobile,8.54,2
807,791,2023-04-14 13:11:26,tablet,4.94,5
808,1052,2024-06-25 06:00:37,mobile,6.15,5
809,1142,2024-03-06 09:22:40,mobile,7.03,3
810,2231,2023-08-01 18:10:22,mobile,0.2,5
811,2363,2024-10-17 20:38:55,desktop,8.98,10
812,1004,2023-12-05 12:10:26,mobile,7.96,2
813,2099,2023-01-28 17:54:15,tablet,0.2,1
814,682,2023-12-20 22:48:47,tablet,6.15,5
815,1133,2023-03-29 06:15:21,desktop,2.91,10
816,177,2023-11-14 08:43:10,mobile,0.37,7
817,363,2024-08-30 02:10:56,tablet,4.22,5
818,1204,2024-07-13 21:59:43,mobile,3.81,1
819,1818,2024-10-01 15:41:53,tablet,0.2,4
820,1257,2023-08-28 22:02:17,desktop,12.37,5
821,304,2023-07-15 21:42:19,desktop,6.5,6
822,1026,2023-08-01 17:12:36,mobile,2.21,11
823,1374,2023-11-09 08:59:50,tablet,5.92,6
824,577,2023-01-07 16:34:33,tablet,3.29,9
825,2100,2023-06-16 23:56:56,tablet,6.86,6
826,456,2024-08-12 17:51:00,tablet,5.88,3
827,1463,2023-08-06 13:06:10,mobile,9.79,10
828,312,2024-04-02 10:23:44,desktop,5.03,6
829,322,2024-06-28 04:40:42,desktop,3.5,8
830,139,2023-11-15 05:44:13,tablet,8.94,7
831,23,2023-09-26 22:08:08,desktop,9.37,5
832,2060,2023-07-23 01:18:03,tablet,0.37,1
833,2129,2024-01-04 17:56:00,tablet,0.2,6
834,1976,2024-03-27 12:12:18,tablet,8.55,3
835,2472,2024-10-27 23:33:36,mobile,7.74,9
836,1642,2024-09-09 11:41:37,tablet,5.05,7
837,1672,2024-09-03 09:41:06,tablet,13.2,2
838,16,2023-03-26 14:04:17,mobile,3.01,1
839,809,2024-03-25 10:41:01,tablet,8.56,4
840,1772,2023-09-16 01:25:46,desktop,0.69,7
841,382,2023-11-19 20:49:16,desktop,8.39,6
842,1275,2023-05-19 08:39:40,desktop,7.57,2
843,2314,2024-03-03 01:31:08,tablet,8.73,14
844,2248,2024-10-18 16:35:47,desktop,17.19,6
845,2137,2023-06-01 16:07:55,mobile,11.57,1
846,729,2024-08-17 13:49:15,tablet,6.88,6
847,2063,2024-10-05 12:06:43,tablet,0.2,1
848,879,2023-01-21 16:19:25,desktop,7.57,2
849,1874,2023-04-02 03:02:00,mobile,6.55,1
850,1026,2024-10-20 21:29:40,mobile,6.17,7
851,290,2024-07-21 09:25:19,mobile,12.11,2
852,1926,2024-05-29 11:58:58,mobile,9.85,5
853,1269,2024-05-07 18:43:09,tablet,12.13,10
854,1505,2023-09-24 14:03:56,desktop,3.64,3
855,697,2023-09-07 15:15:38,tablet,8.3,8
856,2137,2023-10-27 18:28:31,mobile,8.75,5
857,1492,2024-10-26 11:58:36,desktop,3.15,3
858,718,2023-05-13 22:46:31,tablet,9.37,1
859,1502,2024-08-22 19:20:15,mobile,2.71,5
860,1828,2023-05-12 22:26:17,tablet,2.14,4
861,1802,2023-10-04 01:33:27,tablet,4.1,7
862,1230,2023-09-13 17:49:44,desktop,9.92,10
863,2257,2024-11-21 01:27:25,desktop,15.13,3
864,306,2023-06-03 19:34:31,mobile,0.2,1
865,2158,2024-02-13 05:55:28,desktop,11.82,9
866,414,2024-11-29 15:44:38,desktop,0.92,4
867,2303,2023-12-03 21:14:29,mobile,5.87,7
868,875,2023-06-14 19:19:54,mobile,6.41,5
869,18,2024-04-19 14:06:36,mobile,6.12,3
870,1372,2023-10-12 09:30:28,tablet,4.76,1
871,1387,2024-09-28 11:04:16,desktop,0.2,4
872,1475,2024-08-28 18:05:28,tablet,12.59,5
873,43,2023-06-28 11:04:58,tablet,9.42,2
874,1854,2023-08-26 12:32:10,desktop,2.32,9
875,1609,2023-08-27 11:18:53,desktop,2.97,2
876,1526,2024-01-01 04:30:04,desktop,0.72,1
877,184,2023-01-21 09:02:04,mobile,5.81,4
878,829,2024-07-16 06:57:34,desktop,5.84,4
879,2291,2024-07-09 12:32:18,desktop,0.49,1
880,1258,2024-08-22 10:23:13,tablet,14.03,2
881,194,2023-10-23 11:08:10,mobile,8.97,4
882,2494,2023-04-13 08:42:24,desktop,2.43,6
883,491,2023-09-01 09:16:39,desktop,1.88,5
884,1510,2023-04-24 01:14:01,desktop,7.33,5
885,171,2023-04-20 10:16:48,mobile,6.14,1
886,796,2024-02-23 13:02:06,mobile,8.18,5
887,2315,2024-01-12 10:27:22,tablet,6.79,10
888,1238,2023-03-08 06:56:51,tablet,7.77,3
889,1396,2024-08-29 08:46:40,mobile,0.2,1
890,2235,2023-11-10 08:16:47,desktop,8.53,1
891,2072,2023-05-31 13:20:11,desktop,5.45,2
892,183,2023-02-17 07:41:36,mobile,11.68,3
893,140,2024-05-14 15:37:06,desktop,5.96,10
894,1763,2024-11-17 19:49:52,desktop,2.43,3
895,2171,2024-12-12 01:10:49,mobile,3.09,3
896,657,2023-07-19 19:49:16,tablet,0.2,11
897,568,2023-05-08 14:55:53,desktop,4.14,3
898,1985,2024-04-01 02:48:51,mobile,5.59,4
899,570,2024-12-23 09:08:00,mobile,10.92,4
900,137,2024-10-30 02:58:18,tablet,8.79,6
901,1945,2023-03-03 07:35:41,desktop,9.42,4
902,348,2024-01-13 15:20:30,tablet,7.04,1
903,1187,2023-04-06 11:26:50,mobile,2.07,3
904,2401,2024-04-21 10:37:27,tablet,11.1,2
905,1370,2023-11-21 20:35:30,tablet,3.43,1
906,1716,2023-06-10 19:04:32,mobile,0.2,1
907,1990,2024-01-31 14:47:55,desktop,10.66,12
908,1736,2024-11-13 16:56:34,tablet,9.95,3
909,1105,2024-01-17 07:02:22,mobile,9.47,2
910,966,2024-10-30 07:35:41,mobile,7.13,1
911,460,2023-01-15 02:28:03,mobile,9.26,5
912,127,2024-11-05 09:38:37,tablet,2.54,1
913,1568,2024-06-25 20:04:25,desktop,3.49,1
914,2022,2024-12-27 12:59:38,tablet,6.13,5
915,1303,2024-02-12 15:59:43,desktop,1.58,10
916,437,2023-07-17 06:00:29,tablet,6.82,4
917,2077,2024-10-06 05:13:21,mobile,5.64,1
918,800,2024-02-12 03:52:42,desktop,7.05,5
919,141,2024-08-23 22:27:34,desktop,3.76,5
920,1279,2024-10-02 10:21:14,mobile,2.58,10
921,67,2023-08-24 10:17:22,mobile,6.8,10
922,1452,2024-09-15 11:51:17,mobile,5.98,7
923,2097,2023-01-16 11:24:24,tablet,5.92,2
924,995,2023-10-10 21:07:43,mobile,11.58,7
925,1660,2023-02-04 05:11:30,mobile,3.74,8
926,197,2024-04-27 01:39:54,mobile,7.35,2
927,2203,2024-10-13 01:11:16,mobile,8.56,3
928,2488,2023-01-22 21:37:25,desktop,8.04,1
929,1791,2024-09-21 16:40:14,desktop,3.61,1
930,533,2023-12-30 13:22:05,tablet,9.16,1
931,200,2023-01-14 05:56:22,mobile,0.2,4
932,792,2024-02-05 04:59:08,tablet,4.08,6
933,106,2024-03-26 17:26:22,desktop,3.44,1
934,987,2024-01-26 07:27:31,desktop,0.45,7
935,65,2024-01-03 14:59:40,tablet,7.63,10
936,1896,2024-01-07 18:05:51,desktop,2.16,6
937,700,2024-05-01 21:33:40,mobile,11.31,9
938,1895,2024-12-08 22:03:34,desktop,3.6,5
939,1841,2023-07-04 05:02:10,desktop,7.35,3
940,1596,2024-11-03 11:42:04,tablet,6.46,5
941,570,2023-09-12 09:13:27,desktop,12.31,6
942,1420,2024-11-14 12:29:07,desktop,10.24,4
943,713,2024-01-22 05:20:12,mobile,2.81,11
944,406,2024-12-05 18:24:45,desktop,8.23,4
945,2150,2023-08-02 22:24:50,mobile,0.2,6
946,1303,2024-06-23 12:45:13,tablet,4.69,9
947,1756,2024-07-23 12:08:21,desktop,6.45,7
948,496,2024-11-30 17:26:25,tablet,9.75,9
949,674,2023-06-13 15:01:17,mobile,4.36,3
950,1026,2023-04-12 19:22:15,desktop,12.23,1
951,2329,2023-09-23 20:04:12,desktop,7.53,7
952,417,2023-03-24 10:19:00,desktop,11.1,2
953,648,2024-01-18 02:32:40,tablet,4.22,1
954,520,2024-06-26 20:04:03,desktop,13.48,3
955,1855,2023-04-06 13:18:17,tablet,3.47,7
956,1904,2024-09-15 19:39:37,tablet,8.49,4
957,1670,2023-11-21 02:16:29,tablet,4.79,4
958,2399,2023-06-06 18:56:57,tablet,6.08,6
959,839,2024-12-04 17:35:09,mobile,7.95,3
960,2022,2023-01-28 17:38:13,mobile,8.12,7
961,12,2024-04-28 13:26:44,mobile,4.18,2
962,1218,2024-06-22 12:34:39,desktop,11.61,4
963,1453,2024-12-12 07:16:27,mobile,12.28,6
964,805,2023-12-11 16:16:58,tablet,16.62,1
965,59,2024-12-09 00:08:57,tablet,6.53,4
966,276,2023-12-18 23:06:45,desktop,7.72,7
967,2311,2024-07-06 02:39:35,mobile,5.28,4
968,2496,2024-03-05 16:30:55,mobile,3.24,4
969,1431,2024-07-26 17:48:57,desktop,4.4,4
970,2258,2024-01-11 23:55:05,mobile,7.11,4
971,2494,2024-07-22 18:15:00,mobile,3.77,2
972,1983,2024-08-03 20:18:26,tablet,10.3,5
973,1658,2023-02-05 20:48:25,desktop,4.71,7
974,2065,2024-09-30 21:54:30,tablet,3.95,6
975,733,2024-07-18 08:50:49,desktop,3.11,1
976,1895,2024-12-09 21:32:05,desktop,3.87,5
977,393,2023-08-28 21:04:56,mobile,0.53,13
978,827,2024-01-19 13:45:07,tablet,6.74,10
979,165,2024-08-24 12:11:50,mobile,3.96,3
980,1477,2024-05-02 06:04:56,tablet,5.82,3
981,531,2023-02-26 18:43:52,tablet,4.61,1
982,2044,2024-10-18 13:03:01,tablet,0.91,2
983,554,2024-04-07 10:23:04,desktop,4.81,8
984,1381,2023-12-31 07:37:52,mobile,8.31,5
985,758,2024-07-31 16:39:51,mobile,14.87,4
986,711,2023-12-23 22:00:58,desktop,10.92,4
987,1178,2023-07-29 03:51:51,tablet,4.56,1
988,2139,2024-06-12 07:56:43,mobile,1.33,5
989,1902,2024-07-07 03:16:36,tablet,7.53,5
990,2279,2023-03-03 14:34:54,tablet,8.43,2
991,531,2024-03-13 12:22:31,mobile,5.59,5
992,31,2023-05-10 23:38:30,desktop,5.32,8
993,2004,2024-07-07 20:17:09,mobile,4.67,8
994,1331,2024-03-10 20:26:35,mobile,4.14,7
995,1788,2023-10-16 19:35:04,mobile,6.56,1
996,2047,2024-05-23 05:04:29,desktop,14.91,6
997,1230,2023-12-26 23:30:05,tablet,9.59,3
998,687,2024-02-26 07:26:12,desktop,11.32,1
999,1737,2023-02-14 21:10:59,mobile,5.15,4
1000,2013,2024-04-17 17:37:05,mobile,0.2,8
1001,1241,2023-09-19 17:06:35,tablet,2.44,1
1002,853,2024-08-11 12:29:46,mobile,0.2,10
1003,1833,2024-04-10 21:06:08,desktop,0.2,2
1004,1073,2024-12-04 08:06:07,tablet,3.58,7
1005,1058,2024-02-18 01:48:54,tablet,15.22,5
1006,1224,2024-08-13 20:18:40,desktop,4.04,10
1007,1314,2024-07-19 17:13:29,mobile,6.03,4
1008,1829,2023-06-25 01:12:58,desktop,11.28,1
1009,39,2023-09-26 07:44:36,desktop,3.55,4
1010,245,2024-05-01 11:01:18,desktop,8.61,4
