order_id,customer_id,order_date,status,payment_method
537,370,2024-05-05 19:41:34,returned,paypal
538,2307,2023-10-02 15:05:05,returned,bank_transfer
539,1845,2024-10-26 21:05:26,completed,paypal
540,1323,2023-06-16 02:34:13,cancelled,gift_card
541,861,2024-08-05 18:43:15,completed,debit_card
542,1600,2023-01-09 14:44:42,pending,bank_transfer
543,94,2022-11-15 00:36:54,cancelled,gift_card
544,1367,2022-06-30 19:55:20,pending,bank_transfer
545,403,2024-11-12 04:52:19,pending,credit_card
546,899,2024-09-12 05:20:32,returned,bank_transfer
547,2095,2024-06-13 11:03:38,returned,gift_card
548,416,2023-01-21 23:57:51,completed,credit_card
549,1803,2024-11-20 01:11:30,completed,paypal
550,184,2023-09-30 13:23:07,returned,bank_transfer
551,211,2023-10-24 05:32:53,completed,debit_card
552,1240,2023-07-01 13:00:13,completed,bank_transfer
553,950,2024-05-16 15:33:23,completed,credit_card
554,2043,2024-01-16 07:35:03,pending,credit_card
555,2292,2023-03-03 01:22:27,completed,bank_transfer
556,2253,2024-05-23 22:49:19,cancelled,debit_card
557,1043,2024-03-07 06:25:58,cancelled,credit_card
558,1995,2023-07-03 22:12:02,completed,gift_card
559,316,2024-11-17 03:25:26,completed,bank_transfer
560,240,2024-05-24 21:30:37,completed,bank_transfer
561,527,2022-09-14 19:30:56,completed,debit_card
562,767,2022-12-01 20:18:35,completed,gift_card
563,1284,2024-03-18 08:45:24,completed,paypal
564,1725,2024-09-26 13:02:14,returned,credit_card
565,1131,2024-04-06 04:22:47,completed,debit_card
566,1876,2024-02-09 14:23:52,completed,gift_card
567,647,2023-01-10 17:41:36,cancelled,gift_card
568,2243,2023-10-25 00:05:25,completed,debit_card
569,1182,2023-06-08 20:00:01,completed,gift_card
570,1921,2024-10-19 08:46:54,completed,credit_card
571,1532,2024-08-08 17:33:23,completed,bank_transfer
572,58,2024-07-05 11:43:55,completed,paypal
573,2196,2024-09-10 08:51:17,completed,debit_card
574,1775,2024-09-12 19:28:25,completed,paypal
575,1312,2023-06-14 10:57:57,completed,debit_card
576,1079,2024-02-19 07:08:33,completed,gift_card
577,1374,2024-03-05 12:12:07,cancelled,credit_card
578,581,2022-02-09 03:28:30,pending,gift_card
579,1309,2023-04-21 21:22:33,completed,paypal
580,934,2022-12-23 13:14:20,completed,bank_transfer
581,1366,2022-12-12 07:53:07,completed,paypal
582,792,2023-07-03 06:19:49,cancelled,credit_card
583,1933,2024-07-15 12:58:09,completed,credit_card
584,1362,2022-05-16 09:44:23,completed,gift_card
585,956,2024-09-25 07:35:12,returned,bank_transfer
586,2023,2022-11-05 10:50:34,completed,debit_card
587,920,2024-01-07 09:52:59,completed,debit_card
588,603,2024-07-10 20:35:22,completed,bank_transfer
589,2111,2024-11-14 07:09:46,cancelled,gift_card
590,1555,2022-05-01 17:10:04,cancelled,paypal
591,540,2022-12-12 10:23:37,completed,paypal
592,674,2024-09-04 10:47:47,completed,gift_card
593,2397,2023-09-08 00:24:47,completed,gift_card
594,105,2024-04-23 20:03:01,completed,paypal
595,1434,2024-10-06 01:00:09,completed,gift_card
596,841,2023-07-15 19:25:24,pending,credit_card
597,255,2022-05-26 15:48:26,completed,bank_transfer
598,1641,2022-01-22 10:18:03,returned,bank_transfer
599,2230,2023-02-08 02:38:03,returned,bank_transfer
600,1057,2024-09-02 11:58:59,completed,bank_transfer
601,1743,2022-05-06 17:24:19,returned,credit_card
602,354,2024-10-11 04:13:25,completed,paypal
603,362,2023-08-16 03:21:00,completed,paypal
604,294,2023-02-06 20:10:28,pending,credit_card
605,1553,2022-09-08 21:01:46,completed,paypal
606,973,2023-10-25 12:12:56,completed,debit_card
607,2245,2023-06-03 12:32:20,completed,paypal
608,2449,2023-03-29 02:07:28,completed,debit_card
609,1647,2023-03-03 13:18:42,completed,bank_transfer
610,354,2024-07-22 05:40:55,completed,gift_card
611,33,2023-07-15 00:49:16,cancelled,credit_card
612,1549,2023-09-19 23:36:11,completed,paypal
613,15,2024-10-24 14:59:42,completed,bank_transfer
614,788,2024-10-24 04:03:11,completed,debit_card
615,2271,2023-07-03 16:28:13,returned,credit_card
616,122,2023-10-06 07:04:19,completed,gift_card
617,71,2023-09-22 00:51:50,completed,credit_card
618,1076,2023-08-13 17:05:42,returned,gift_card
619,2291,2024-10-06 00:54:28,cancelled,paypal
620,1649,2022-02-15 11:36:43,pending,debit_card
621,765,2022-01-02 15:15:32,returned,gift_card
622,1592,2023-11-11 15:18:19,completed,paypal
623,1304,2024-02-18 16:10:16,completed,credit_card
624,1235,2024-07-30 18:09:51,pending,paypal
625,577,2023-06-10 06:20:20,completed,debit_card
626,1632,2022-08-10 11:55:42,returned,debit_card
627,714,2024-09-06 18:10:03,returned,gift_card
628,873,2023-03-30 23:55:35,completed,bank_transfer
629,573,2024-07-30 15:50:27,completed,paypal
630,1664,2023-12-17 21:59:43,completed,gift_card
631,2397,2022-04-10 03:52:05,returned,paypal
632,753,2023-12-01 15:39:58,completed,gift_card
633,2017,2023-01-08 18:43:07,cancelled,debit_card
634,890,2022-10-07 08:31:54,completed,gift_card
635,1212,2024-08-23 12:50:34,completed,bank_transfer
636,1713,2022-05-18 04:33:06,completed,bank_transfer
637,226,2024-03-26 02:42:02,pending,bank_transfer
638,2241,2024-11-10 16:05:07,completed,gift_card
639,2400,2024-02-11 02:36:26,pending,paypal
640,624,2023-10-01 07:00:39,completed,credit_card
641,2334,2024-07-19 20:33:23,cancelled,paypal
642,1691,2023-12-03 20:45:27,completed,debit_card
643,1999,2023-01-10 10:10:54,completed,debit_card
644,1287,2024-07-24 22:20:25,completed,gift_card
645,1142,2024-09-06 13:23:03,pending,credit_card
646,2370,2022-09-23 20:39:41,completed,debit_card
647,2017,2023-05-06 21:44:46,completed,debit_card
648,18,2023-01-17 05:21:52,pending,paypal
649,26,2023-11-27 12:33:25,completed,bank_transfer
650,2170,2022-08-02 03:24:29,completed,gift_card
651,1105,2023-08-17 02:19:52,cancelled,gift_card
652,1747,2023-02-15 00:09:29,completed,credit_card
653,2213,2024-04-10 18:09:34,cancelled,credit_card
654,2328,2022-04-17 04:08:26,pending,paypal
655,882,2023-11-22 01:49:02,pending,credit_card
656,2174,2022-05-03 19:41:35,completed,paypal
657,890,2024-09-04 11:17:50,completed,debit_card
658,451,2024-07-08 16:24:47,returned,debit_card
659,421,2024-05-18 22:04:30,returned,bank_transfer
660,2120,2024-03-27 04:06:27,completed,bank_transfer
661,171,2023-10-20 01:01:21,completed,bank_transfer
662,1425,2024-05-14 11:54:40,completed,paypal
663,582,2022-07-13 17:02:38,pending,gift_card
664,1743,2024-05-26 19:57:14,completed,bank_transfer
665,251,2022-12-04 11:38:54,completed,bank_transfer
666,2193,2024-10-27 17:10:53,completed,credit_card
667,475,2023-12-01 18:15:01,completed,paypal
668,2469,2022-05-06 00:18:49,completed,credit_card
669,793,2023-08-28 10:34:05,completed,paypal
670,1434,2024-04-13 14:39:34,pending,gift_card
671,1502,2024-02-06 05:52:45,pending,debit_card
672,2404,2022-08-23 03:00:28,completed,credit_card
673,1072,2024-08-17 12:14:34,returned,gift_card
674,1693,2024-03-04 10:19:36,cancelled,paypal
675,2207,2023-11-14 09:36:25,pending,bank_transfer
676,2292,2023-11-24 10:11:14,completed,paypal
677,890,2024-02-21 21:46:56,cancelled,paypal
678,1269,2024-10-21 01:37:59,completed,bank_transfer
679,208,2024-08-06 01:47:50,completed,paypal
680,338,2024-06-04 04:59:30,cancelled,gift_card
681,16,2023-12-13 08:01:13,completed,credit_card
682,1002,2022-01-18 22:18:50,completed,gift_card
683,1990,2024-05-24 17:26:15,cancelled,credit_card
684,1772,2024-12-21 13:01:02,completed,credit_card
685,2335,2023-02-03 16:17:40,cancelled,gift_card
686,2467,2024-10-22 22:10:48,completed,gift_card
687,556,2023-03-18 12:25:47,returned,gift_card
688,2282,2024-01-27 19:22:36,completed,debit_card
689,1806,2022-08-12 14:06:34,completed,gift_card
690,2183,2024-06-22 02:55:22,cancelled,credit_card
691,1897,2022-04-12 22:48:31,completed,credit_card
692,95,2024-08-07 23:24:56,returned,debit_card
693,864,2023-08-29 23:04:58,returned,credit_card
694,1577,2024-08-16 15:25:05,completed,debit_card
695,2448,2024-01-23 14:51:18,cancelled,gift_card
696,1245,2024-06-09 13:34:07,completed,debit_card
697,2198,2024-11-02 15:14:57,completed,bank_transfer
698,937,2024-05-29 23:50:40,returned,gift_card
699,1888,2024-08-26 13:17:10,returned,gift_card
700,1674,2024-10-17 20:25:12,completed,debit_card
701,130,2024-02-03 00:51:56,pending,debit_card
702,2180,2023-07-06 14:35:45,completed,paypal
703,1105,2024-07-08 12:34:26,cancelled,credit_card
704,1439,2024-02-04 12:54:05,completed,paypal
705,953,2023-04-04 17:53:38,returned,debit_card
706,120,2023-07-17 06:04:31,completed,debit_card
707,1558,2023-01-11 12:31:21,completed,credit_card
708,1767,2023-09-03 21:58:38,pending,credit_card
709,901,2024-07-18 01:08:16,pending,gift_card
710,1014,2024-09-02 09:06:31,completed,credit_card
711,243,2024-06-28 20:47:24,completed,credit_card
712,243,2024-05-01 12:13:06,completed,debit_card
713,2176,2024-12-22 01:24:03,completed,bank_transfer
714,1513,2024-04-03 08:49:17,completed,debit_card
715,1809,2023-05-27 16:59:12,completed,bank_transfer
716,832,2024-09-01 09:03:21,completed,bank_transfer
717,1314,2022-02-02 14:51:17,completed,bank_transfer
718,1392,2022-05-12 16:27:13,completed,paypal
719,402,2023-05-20 14:27:24,returned,credit_card
720,2437,2022-06-15 13:35:10,pending,paypal
721,25,2022-09-26 23:31:38,completed,bank_transfer
722,1269,2024-12-14 12:36:19,completed,paypal
723,843,2024-01-16 14:51:28,cancelled,gift_card
724,1829,2022-12-20 02:36:34,completed,debit_card
725,655,2022-11-01 00:06:22,completed,paypal
726,1585,2024-03-04 04:25:32,cancelled,gift_card
727,353,2024-09-07 08:56:22,cancelled,gift_card
728,1449,2022-09-23 02:56:29,completed,credit_card
729,1880,2022-01-14 19:15:48,completed,credit_card
730,471,2024-09-11 06:46:27,completed,gift_card
731,986,2024-08-04 14:35:32,completed,paypal
732,1174,2024-12-29 01:41:39,completed,paypal
733,1602,2024-02-20 06:24:16,completed,gift_card
734,1873,2024-05-02 03:31:22,cancelled,debit_card
735,2462,2023-11-16 19:21:52,cancelled,gift_card
736,1283,2024-02-12 19:36:41,returned,gift_card
737,2472,2024-01-30 14:37:13,cancelled,paypal
738,1571,2024-01-03 21:47:01,completed,debit_card
739,2372,2022-07-12 02:59:02,returned,gift_card
740,84,2024-04-06 19:31:56,completed,gift_card
741,1167,2024-05-31 22:21:57,completed,bank_transfer
742,1376,2024-07-22 12:57:34,returned,credit_card
743,1284,2024-04-12 08:51:23,completed,gift_card
744,1444,2024-07-07 06:28:51,cancelled,gift_card
745,2078,2022-06-10 03:13:43,returned,paypal
746,54,2024-10-20 02:47:54,completed,gift_card
747,797,2024-07-07 04:23:18,pending,paypal
748,186,2024-07-16 21:55:12,pending,credit_card
749,1364,2023-06-16 12:26:33,cancelled,gift_card
750,2459,2023-01-13 11:44:53,returned,credit_card
751,1663,2022-03-20 04:25:27,cancelled,bank_transfer
752,385,2024-02-24 14:11:07,completed,credit_card
753,189,2024-05-27 11:08:08,completed,bank_transfer
754,771,2024-01-20 23:41:48,pending,credit_card
755,558,2022-09-18 17:26:00,cancelled,paypal
756,941,2024-09-21 02:13:58,completed,paypal
757,2230,2023-04-18 23:37:21,pending,debit_card
758,1109,2022-11-15 01:07:19,completed,debit_card
759,1438,2022-09-13 04:17:48,cancelled,bank_transfer
760,2209,2022-05-14 07:00:34,completed,credit_card
761,229,2024-11-07 06:31:12,completed,credit_card
762,1564,2024-06-05 21:13:46,cancelled,gift_card
763,2220,2023-01-28 22:10:00,cancelled,credit_card
764,976,2023-08-16 07:35:53,completed,debit_card
765,153,2023-09-03 15:49:31,pending,debit_card
766,1423,2022-12-01 20:22:07,cancelled,bank_transfer
767,1927,2024-04-09 11:56:49,completed,debit_card
768,870,2024-04-25 10:22:09,cancelled,bank_transfer
769,437,2024-07-29 23:23:30,completed,gift_card
770,1068,2024-07-06 03:44:11,completed,gift_card
771,82,2024-10-11 03:29:32,completed,gift_card
772,1140,2023-10-26 00:36:20,cancelled,debit_card
773,1932,2024-11-23 19:33:13,returned,paypal
774,293,2024-04-22 09:04:45,returned,debit_card
775,347,2022-02-14 02:53:35,pending,paypal
776,1511,2023-08-16 17:49:49,completed,debit_card
777,1040,2024-08-18 10:14:25,completed,bank_transfer
778,1002,2023-04-22 03:49:16,returned,credit_card
779,1235,2023-07-28 13:00:35,completed,gift_card
780,1117,2023-08-11 23:40:05,completed,debit_card
781,1967,2024-05-12 17:00:42,completed,credit_card
782,1930,2024-07-17 07:33:43,cancelled,paypal
783,1138,2022-03-10 14:53:33,completed,gift_card
784,1732,2024-01-19 08:57:23,completed,paypal
785,1727,2023-06-03 02:51:50,returned,bank_transfer
786,1835,2024-12-13 10:04:25,completed,gift_card
787,1673,2024-11-12 17:43:33,cancelled,credit_card
788,1571,2024-08-13 05:21:41,cancelled,bank_transfer
789,2460,2024-02-07 00:36:38,returned,bank_transfer
790,740,2023-01-16 18:04:21,completed,debit_card
791,998,2023-02-18 20:05:20,returned,credit_card
792,1239,2022-09-20 00:05:49,completed,debit_card
793,925,2024-07-15 02:59:19,returned,gift_card
794,36,2022-10-17 12:56:15,returned,debit_card
795,861,2024-12-15 19:35:12,completed,paypal
796,1537,2024-03-04 13:08:37,pending,bank_transfer
797,804,2024-12-27 02:22:03,pending,debit_card
798,260,2024-11-20 11:26:48,completed,gift_card
799,1216,2024-04-23 16:22:33,completed,bank_transfer
800,1669,2023-11-30 22:21:06,returned,debit_card
801,2448,2022-07-21 05:08:48,completed,bank_transfer
802,71,2023-09-08 19:10:01,cancelled,paypal
803,580,2024-08-19 18:19:49,completed,paypal
804,2347,2023-05-10 00:08:28,completed,debit_card
805,1868,2022-04-11 07:19:36,completed,paypal
806,2021,2022-09-21 09:15:03,pending,paypal
807,2097,2024-12-28 00:50:23,cancelled,paypal
808,2487,2024-03-18 01:31:00,cancelled,bank_transfer
809,1354,2024-02-16 14:16:38,cancelled,debit_card
810,1768,2022-10-03 08:01:48,returned,bank_transfer
811,974,2022-06-01 07:30:01,completed,credit_card
812,2278,2024-02-22 00:19:55,completed,gift_card
813,1008,2022-12-12 20:44:10,completed,debit_card
814,1482,2023-09-23 11:12:01,completed,paypal
815,906,2022-09-29 23:56:20,cancelled,gift_card
816,1557,2022-11-02 21:35:25,completed,debit_card
817,171,2024-06-13 18:34:00,returned,debit_card
818,1636,2024-02-22 11:47:40,pending,bank_transfer
819,1946,2023-11-17 05:20:09,completed,paypal
820,2002,2023-07-17 19:34:04,cancelled,gift_card
821,1304,2024-01-12 13:02:28,pending,gift_card
822,974,2022-01-17 01:48:50,returned,paypal
823,2358,2024-08-31 23:44:46,cancelled,paypal
824,881,2024-01-13 21:51:09,completed,gift_card
825,2074,2023-12-05 09:59:51,completed,paypal
826,898,2024-06-17 08:48:40,completed,bank_transfer
827,1610,2022-03-25 22:23:36,completed,gift_card
828,1821,2022-11-11 18:15:07,completed,credit_card
829,891,2023-05-19 00:42:50,cancelled,gift_card
830,1629,2024-09-05 23:21:02,returned,debit_card
831,92,2024-08-11 12:30:09,completed,bank_transfer
832,1389,2023-02-26 03:39:07,completed,debit_card
833,1780,2023-12-19 13:48:27,pending,debit_card
834,1254,2023-04-01 15:43:31,returned,gift_card
835,1223,2023-10-04 12:35:21,completed,debit_card
836,937,2024-03-23 22:22:31,completed,paypal
837,1999,2023-09-25 03:28:02,completed,bank_transfer
838,974,2022-10-24 19:31:47,completed,debit_card
839,1410,2024-09-22 21:45:55,completed,gift_card
840,793,2024-04-20 06:06:13,completed,paypal
841,2004,2023-05-18 10:35:21,completed,bank_transfer
842,888,2024-12-30 10:19:05,completed,gift_card
843,80,2022-06-09 16:45:08,completed,bank_transfer
844,2167,2023-06-18 11:25:32,cancelled,credit_card
845,1738,2023-06-25 14:37:45,cancelled,paypal
846,237,2024-07-19 04:39:48,completed,bank_transfer
847,305,2024-07-21 06:54:06,completed,bank_transfer
848,1285,2024-09-09 20:40:19,completed,gift_card
849,936,2024-09-29 22:53:49,completed,debit_card
850,1929,2024-07-23 02:29:13,completed,bank_transfer
851,2004,2022-10-28 12:07:46,pending,bank_transfer
852,2181,2023-12-03 03:06:24,completed,gift_card
853,1145,2024-10-14 02:55:21,completed,gift_card
854,1595,2022-01-24 07:07:17,completed,bank_transfer
855,1784,2022-12-07 19:47:12,completed,gift_card
856,604,2023-08-18 10:15:54,returned,bank_transfer
857,2412,2022-06-20 14:36:36,completed,debit_card
858,469,2024-03-09 21:42:22,completed,credit_card
859,770,2024-06-25 19:50:11,completed,bank_transfer
860,568,2023-11-30 06:15:27,completed,credit_card
861,2255,2024-11-10 16:35:02,completed,debit_card
862,787,2022-06-19 00:09:18,completed,debit_card
863,1414,2022-09-08 00:56:47,completed,credit_card
864,2341,2024-02-14 13:23:07,returned,bank_transfer
865,2050,2024-02-28 02:04:28,returned,debit_card
866,382,2024-04-28 09:13:29,returned,paypal
867,249,2023-03-02 14:07:06,completed,paypal
868,328,2024-08-25 08:36:16,completed,paypal
869,1849,2023-11-14 18:11:59,completed,debit_card
870,177,2023-09-14 15:58:32,cancelled,paypal
871,441,2022-04-15 17:37:34,returned,gift_card
872,622,2022-12-07 14:06:17,cancelled,bank_transfer
873,833,2022-01-22 22:10:03,returned,debit_card
874,168,2023-02-25 20:44:05,returned,gift_card
875,1819,2023-09-22 03:06:33,completed,gift_card
876,991,2022-04-17 05:12:36,completed,bank_transfer
877,1060,2023-04-10 00:05:02,completed,bank_transfer
878,1324,2022-12-16 21:48:04,completed,credit_card
879,1567,2023-06-27 09:14:27,returned,bank_transfer
880,477,2024-12-01 00:21:25,completed,paypal
881,541,2024-05-28 12:07:29,pending,credit_card
882,2418,2022-09-24 06:08:42,completed,paypal
883,2036,2023-12-28 02:46:39,completed,paypal
884,749,2024-11-03 00:14:28,completed,credit_card
885,1387,2023-10-25 05:27:49,completed,paypal
886,228,2023-07-06 14:46:27,completed,paypal
887,1198,2024-01-18 07:20:32,completed,bank_transfer
888,2049,2022-08-16 22:36:30,cancelled,gift_card
889,2496,2024-09-07 04:48:52,completed,bank_transfer
890,634,2023-12-24 04:35:58,completed,paypal
891,1524,2023-12-05 04:32:49,completed,gift_card
892,1688,2023-10-16 14:02:05,completed,debit_card
893,1925,2024-07-09 08:34:45,pending,gift_card
894,2473,2024-02-10 13:10:35,completed,credit_card
895,2124,2024-12-27 23:34:40,completed,paypal
896,1929,2024-10-10 01:50:27,cancelled,credit_card
897,567,2022-09-15 13:19:28,completed,bank_transfer
898,2439,2022-06-23 09:46:23,pending,credit_card
899,48,2022-05-15 18:59:40,completed,paypal
900,1972,2024-09-12 03:00:02,completed,paypal
901,228,2024-06-04 10:56:42,pending,gift_card
902,1164,2024-05-17 23:20:56,completed,credit_card
903,2339,2023-11-26 22:38:43,completed,debit_card
904,1972,2023-05-01 10:05:37,completed,paypal
905,1039,2023-07-04 23:03:59,returned,bank_transfer
906,541,2024-04-19 03:29:21,pending,credit_card
907,215,2023-07-14 05:31:47,completed,debit_card
908,1271,2023-06-05 02:29:22,returned,gift_card
909,497,2024-03-14 15:44:14,pending,paypal
910,1008,2022-02-05 15:40:37,completed,gift_card
911,1772,2024-03-01 11:30:11,completed,credit_card
912,884,2024-10-30 15:22:52,completed,bank_transfer
913,1711,2024-12-04 03:29:49,pending,credit_card
914,2143,2022-08-22 14:50:29,returned,gift_card
915,2281,2024-06-18 05:50:12,completed,gift_card
916,642,2023-01-22 23:14:25,returned,credit_card
917,2473,2024-06-27 18:56:53,pending,bank_transfer
918,326,2023-10-09 14:06:34,completed,debit_card
919,414,2023-10-27 15:28:23,completed,debit_card
920,2064,2022-04-10 22:47:07,cancelled,gift_card
921,1418,2024-03-19 12:03:41,pending,paypal
