customer_id,last_order_date,frequency,monetary,recency,R,F,M,rfm_score,rfm_segment
1674,2024-10-17 20:25:12,2,-653.3124999999999,76,4,2,1,7,Potential
1676,2024-11-16 13:07:54,5,17177.05,46,5,5,5,15,Champions
1677,2024-08-13 22:51:41,2,1710.5075000000002,141,4,2,3,9,Potential
1678,2023-07-31 14:24:18,1,578.4165,520,2,1,1,4,Hibernating
1679,2024-07-27 14:40:40,2,3654.5115,158,4,2,4,10,Potential
1682,2023-09-13 10:19:00,2,783.3890000000001,476,2,2,1,5,Hibernating
1683,2023-01-15 10:44:12,2,3134.4965,717,1,2,4,7,Hibernating
1685,2022-06-06 04:47:44,1,475.6400000000001,940,1,1,1,3,Hibernating
1686,2024-12-10 04:50:46,3,5371.9795,22,5,4,5,14,Champions
1688,2024-12-05 10:06:17,2,3942.264,27,5,2,4,11,Potential
1689,2024-12-31 18:36:36,2,1949.9215,1,5,2,3,10,Potential
1690,2024-09-23 08:22:07,1,835.068,100,4,1,1,6,Potential
1691,2023-12-03 20:45:27,3,4194.968,395,2,4,5,11,At Risk
1692,2024-09-16 23:40:57,1,1133.62,107,4,1,2,7,Potential
1693,2023-06-15 03:51:10,2,1695.7895,566,1,2,3,6,Hibernating
1694,2023-01-28 20:04:07,2,3079.139,704,1,2,4,7,Hibernating
1695,2023-04-27 10:13:09,1,727.02,615,1,1,1,3,Hibernating
1696,2023-05-13 13:59:47,2,4642.021,599,1,2,5,8,Hibernating
1697,2022-10-10 23:56:29,1,614.67,814,1,1,1,3,Hibernating
1698,2023-04-03 22:20:24,1,159.648,639,1,1,1,3,Hibernating
1699,2024-05-09 05:57:52,1,467.865,237,3,1,1,5,Potential
1700,2024-08-06 21:04:40,1,1316.722,148,4,1,2,7,Potential
1701,2024-06-20 14:29:49,1,1852.8534999999997,195,3,1,3,7,Potential
1702,2024-12-25 21:42:12,6,5215.594,7,5,5,5,15,Champions
1703,2023-03-25 20:04:22,1,1385.1105,648,1,1,2,4,Hibernating
1704,2022-01-31 17:04:51,1,1516.522,1066,1,1,2,4,Hibernating
1705,2023-03-23 04:29:25,1,411.264,650,1,1,1,3,Hibernating
1706,2024-01-17 16:46:26,2,1953.7889999999998,350,2,2,3,7,Hibernating
1707,2023-01-27 15:32:46,1,620.373,705,1,1,1,3,Hibernating
1708,2024-10-29 22:34:12,4,3415.3295,64,5,5,4,14,Champions
1709,2022-05-25 20:25:28,1,1023.3319999999999,952,1,1,2,4,Hibernating
1710,2024-01-20 19:43:26,1,89.43,347,2,1,1,4,Hibernating
1713,2023-10-02 09:53:00,2,1539.3310000000001,457,2,2,2,6,Hibernating
1714,2024-10-18 11:27:04,4,798.8085000000001,75,4,5,1,10,Loyal
1715,2024-07-25 11:16:10,3,3533.7955,160,4,4,4,12,Champions
1716,2024-05-27 01:26:08,3,927.4110000000001,219,3,4,2,9,Potential
1717,2023-09-22 03:40:18,1,2724.41,467,2,1,4,7,Hibernating
1718,2024-10-11 11:16:43,2,3219.721,82,4,2,4,10,Potential
1719,2024-11-30 02:45:48,5,5699.008,32,5,5,5,15,Champions
1720,2024-09-11 08:54:23,2,2882.637,112,4,2,4,10,Potential
1721,2024-07-01 00:11:34,7,3563.901,184,3,5,4,12,Potential
1722,2023-12-30 20:07:48,1,929.3499999999999,368,2,1,2,5,Hibernating
1723,2023-05-05 14:07:37,1,979.3725,607,1,1,2,4,Hibernating
1724,2024-01-22 19:07:56,3,1225.2265,345,2,4,2,8,Potential
1725,2024-01-09 02:06:42,1,523.9710000000001,358,2,1,1,4,Hibernating
1726,2023-02-15 05:32:19,2,31272.363999999998,686,1,2,5,8,Hibernating
1727,2024-09-28 03:00:03,3,2612.363,95,4,4,4,12,Champions
1728,2024-11-23 05:24:43,2,3537.26,39,5,2,4,11,Potential
1729,2024-03-31 13:37:30,2,2117.401,276,3,2,3,8,Potential
1730,2023-10-16 03:36:40,1,711.68,443,2,1,1,4,Hibernating
1731,2024-05-14 14:23:11,1,807.33,232,3,1,1,5,Potential
1732,2024-01-19 08:57:23,3,4432.842000000001,348,2,4,5,11,At Risk
1733,2024-07-08 01:31:31,4,648.4929999999999,177,3,5,1,9,Potential
1736,2024-04-12 12:35:11,3,3895.7045,264,3,4,4,11,Potential
1737,2023-09-30 10:49:45,1,1325.05,459,2,1,2,5,Hibernating
1738,2023-05-19 19:39:20,4,1701.463,593,1,5,3,9,At Risk
1739,2024-11-17 08:04:54,5,5768.896,45,5,5,5,15,Champions
1741,2024-11-08 08:56:37,2,506.43199999999996,54,5,2,1,8,Potential
1743,2024-08-25 06:49:52,2,2962.016,129,4,2,4,10,Potential
1744,2024-06-13 12:03:52,3,3581.8810000000003,202,3,4,4,11,Potential
1745,2023-03-07 18:46:21,1,1267.83,666,1,1,2,4,Hibernating
1746,2023-11-25 04:09:24,1,958.352,403,2,1,2,5,Hibernating
1747,2023-02-15 00:09:29,1,1622.9665,686,1,1,2,4,Hibernating
1748,2024-12-15 01:13:46,2,1548.5415,17,5,2,2,9,Potential
1750,2024-01-09 15:59:22,2,5775.24,358,2,2,5,9,Hibernating
1751,2024-12-07 10:26:20,2,2104.842,25,5,2,3,10,Potential
1752,2024-09-22 18:37:55,2,18.69999999999999,101,4,2,1,7,Potential
1753,2023-12-25 11:12:30,3,7091.3735,373,2,4,5,11,At Risk
1754,2024-08-08 13:10:48,2,1891.362,146,4,2,3,9,Potential
1756,2024-09-25 10:18:46,3,1269.927,98,4,4,2,10,Loyal
1757,2024-10-08 09:27:55,3,3303.9155,85,4,4,4,12,Champions
1758,2022-03-16 07:03:01,1,1865.91,1022,1,1,3,5,Hibernating
1759,2024-10-11 20:14:04,4,4417.707,82,4,5,5,14,Champions
1760,2024-06-23 03:35:13,2,1712.8575,192,3,2,3,8,Potential
1761,2023-07-30 08:42:31,2,8933.6,521,2,2,5,9,Hibernating
1762,2024-10-01 02:24:07,3,3571.877,92,4,4,4,12,Champions
1763,2024-10-15 22:47:24,1,197.695,78,4,1,1,6,Potential
1764,2024-08-18 20:24:44,1,1817.005,136,4,1,3,8,Potential
1765,2022-04-15 15:58:04,1,1690.0300000000002,992,1,1,3,5,Hibernating
1766,2024-10-15 12:42:56,2,2870.434,78,4,2,4,10,Potential
1767,2024-05-01 10:22:04,2,2973.493,245,3,2,4,9,Potential
1768,2023-08-22 12:10:30,1,1685.9499999999998,498,2,1,3,6,Hibernating
1770,2024-10-04 16:50:44,4,5762.4435,89,4,5,5,14,Champions
1772,2024-12-21 13:01:02,8,8263.887499999999,11,5,5,5,15,Champions
1773,2024-12-29 13:02:21,5,5685.3935,3,5,5,5,15,Champions
1774,2024-08-17 19:33:07,3,3317.6440000000002,137,4,4,4,12,Champions
1775,2024-12-13 09:17:47,3,1982.166,19,5,4,3,12,Loyal
1776,2024-09-02 09:48:30,3,2934.6215,121,4,4,4,12,Champions
1777,2023-08-21 20:16:32,1,355.8,499,2,1,1,4,Hibernating
1778,2024-04-07 19:33:46,3,2860.3154999999997,269,3,4,4,11,Potential
1779,2024-12-22 10:49:40,3,2866.1185,10,5,4,4,13,Champions
1780,2023-10-18 19:31:35,1,-704.75,441,2,1,1,4,Hibernating
1781,2022-11-03 10:36:03,3,3686.4784999999997,790,1,4,4,9,At Risk
1782,2023-07-05 18:52:03,1,682.77,546,1,1,1,3,Hibernating
1783,2023-11-27 12:06:20,2,2647.6724999999997,401,2,2,4,8,Hibernating
1784,2024-11-07 23:13:24,3,2953.2290000000003,55,5,4,4,13,Champions
1785,2023-06-15 07:54:39,2,3288.295,566,1,2,4,7,Hibernating
1786,2024-08-19 02:37:18,4,37417.2795,135,4,5,5,14,Champions
1787,2024-10-15 11:07:51,4,2489.571,78,4,5,3,12,Loyal
1788,2024-12-19 04:14:11,4,3801.2295,13,5,5,4,14,Champions
1789,2024-09-25 01:31:01,3,1110.089,98,4,4,2,10,Loyal
1790,2022-12-09 15:03:29,2,3377.1295,754,1,2,4,7,Hibernating
1791,2024-11-11 23:42:16,2,3024.3374999999996,51,5,2,4,11,Potential
1793,2024-10-30 06:31:17,2,1811.3775,63,5,2,3,10,Potential
1794,2024-12-19 00:47:02,3,3577.76,13,5,4,4,13,Champions
1795,2022-12-29 08:53:06,2,1277.9759999999999,734,1,2,2,5,Hibernating
1796,2024-02-28 13:50:47,2,2946.075,308,2,2,4,8,Hibernating
1797,2022-02-13 04:38:20,1,518.71,1053,1,1,1,3,Hibernating
1798,2023-07-19 22:21:54,2,2674.8709999999996,532,1,2,4,7,Hibernating
1800,2022-11-06 12:40:20,1,459.628,787,1,1,1,3,Hibernating
1801,2024-11-14 17:25:42,3,1476.609,48,5,4,2,11,Loyal
1802,2024-10-13 05:25:47,2,1689.0515,80,4,2,3,9,Potential
1803,2024-12-12 15:46:13,2,1615.6309999999999,20,5,2,2,9,Potential
1804,2024-12-13 12:50:12,1,1963.973,19,5,1,3,9,Potential
1805,2022-12-22 16:25:36,2,1701.984,741,1,2,3,6,Hibernating
1806,2023-08-19 18:58:15,2,1177.631,501,2,2,2,6,Hibernating
1807,2023-04-17 03:58:50,1,1188.63,625,1,1,2,4,Hibernating
1809,2023-12-22 08:15:43,3,1651.1585,376,2,4,2,8,Potential
1810,2024-12-01 21:37:56,2,2186.3959999999997,31,5,2,3,10,Potential
1811,2024-09-12 23:59:28,3,5486.879,111,4,4,5,13,Champions
1812,2024-02-28 21:59:26,2,1763.9935,308,2,2,3,7,Hibernating
1813,2024-10-01 07:38:06,2,1792.2175000000002,92,4,2,3,9,Potential
1814,2024-11-15 10:45:46,2,3063.6475,47,5,2,4,11,Potential
1815,2024-09-06 14:47:12,3,5198.823,117,4,4,5,13,Champions
1816,2024-11-30 21:16:09,1,681.9000000000001,32,5,1,1,7,Potential
1817,2024-02-28 10:47:57,2,880.17,308,2,2,1,5,Hibernating
1818,2024-06-24 07:15:09,2,1952.92,191,3,2,3,8,Potential
1819,2024-06-05 20:15:12,3,2240.288,210,3,4,3,10,Potential
1821,2022-11-11 18:15:07,1,11.576999999999998,782,1,1,1,3,Hibernating
1822,2023-05-02 03:57:12,3,1249.3025,610,1,4,2,7,Potential
1823,2022-01-28 20:19:52,2,2597.437,1069,1,2,3,6,Hibernating
1824,2024-02-28 15:38:06,1,1493.406,308,2,1,2,5,Hibernating
1825,2024-07-01 13:55:27,2,1405.6979999999999,184,3,2,2,7,Potential
1826,2024-10-04 06:31:18,2,1974.7415,89,4,2,3,9,Potential
1827,2024-08-10 19:47:38,3,584.4024999999999,144,4,4,1,9,Loyal
1828,2024-01-14 13:08:24,2,794.6289999999999,353,2,2,1,5,Hibernating
1829,2022-12-20 02:36:34,2,1848.0955000000001,743,1,2,3,6,Hibernating
1830,2024-06-17 12:00:19,3,4485.026,198,3,4,5,12,Potential
1831,2022-07-09 09:01:37,1,404.396,907,1,1,1,3,Hibernating
1833,2024-04-09 20:58:38,2,576.5385,267,3,2,1,6,Potential
1834,2024-06-07 07:35:29,3,4589.358,208,3,4,5,12,Potential
1835,2024-12-13 10:04:25,3,12425.869999999999,19,5,4,5,14,Champions
1836,2023-07-26 18:36:08,2,396.48799999999994,525,2,2,1,5,Hibernating
1837,2024-12-02 21:13:08,3,1379.1325000000002,30,5,4,2,11,Loyal
1838,2024-01-17 00:49:32,1,1396.212,350,2,1,2,5,Hibernating
1839,2024-10-08 21:50:51,4,4359.449,85,4,5,5,14,Champions
1840,2024-08-31 23:47:19,3,3175.8685,123,4,4,4,12,Champions
1841,2023-11-01 13:05:20,2,15585.5715,427,2,2,5,9,Hibernating
1843,2024-12-21 02:51:00,4,2672.75,11,5,5,4,14,Champions
1844,2023-07-11 20:41:30,2,920.562,540,1,2,2,5,Hibernating
1845,2024-10-26 21:05:26,2,3760.3035,67,5,2,4,11,Potential
1846,2022-09-28 18:17:20,1,1142.276,826,1,1,2,4,Hibernating
1847,2023-10-26 15:48:24,1,942.6255,433,2,1,2,5,Hibernating
1848,2024-04-29 10:14:05,1,17.97,247,3,1,1,5,Potential
1849,2023-11-14 18:11:59,2,1608.94,414,2,2,2,6,Hibernating
1850,2024-09-25 06:31:36,3,2132.3624999999997,98,4,4,3,11,Loyal
1851,2023-10-19 12:21:11,3,1729.3935000000001,440,2,4,3,9,At Risk
1852,2024-06-03 07:29:57,1,3486.645,212,3,1,4,8,Potential
1853,2024-12-01 23:37:24,3,1094.6345,31,5,4,2,11,Loyal
1854,2024-11-08 11:45:28,4,35856.354,54,5,5,5,15,Champions
1855,2023-11-13 18:36:33,1,850.7909999999999,415,2,1,1,4,Hibernating
1858,2024-12-22 00:52:30,1,1373.05,10,5,1,2,8,Potential
1860,2024-10-02 15:25:11,3,13564.177,91,4,4,5,13,Champions
1861,2023-03-12 17:05:17,1,1814.404,661,1,1,3,5,Hibernating
1864,2023-10-07 00:33:54,2,2870.1,452,2,2,4,8,Hibernating
1865,2024-06-29 09:41:04,1,154.60000000000002,186,3,1,1,5,Potential
1867,2024-01-04 18:35:13,2,3325.889,363,2,2,4,8,Hibernating
1868,2024-03-08 11:35:38,4,3148.25,299,3,5,4,12,Potential
1869,2023-04-03 10:12:52,1,346.62800000000004,639,1,1,1,3,Hibernating
1870,2023-06-17 22:49:52,3,9972.3855,564,1,4,5,10,At Risk
1871,2024-09-26 01:12:39,3,12511.1,97,4,4,5,13,Champions
1872,2022-12-25 11:43:17,1,246.699,738,1,1,1,3,Hibernating
1873,2023-02-21 12:50:13,1,942.0545,680,1,1,2,4,Hibernating
1874,2023-09-21 18:07:57,2,1454.68,468,2,2,2,6,Hibernating
1875,2022-11-14 10:00:49,3,3368.5675,779,1,4,4,9,At Risk
1876,2024-08-12 19:17:30,2,2233.465,142,4,2,3,9,Potential
1877,2024-08-23 17:09:28,2,105.756,131,4,2,1,7,Potential
1878,2023-07-05 13:55:25,4,4047.3509999999997,546,1,5,4,10,At Risk
1879,2024-05-09 07:06:28,1,943.9,237,3,1,2,6,Potential
1880,2024-12-14 07:44:36,3,2007.0535,18,5,4,3,12,Loyal
1881,2022-12-15 11:41:23,4,1458.9279999999999,748,1,5,2,8,Potential
1882,2023-12-10 20:54:13,1,1622.6889999999999,388,2,1,2,5,Hibernating
1883,2024-10-30 10:28:56,2,3092.55,63,5,2,4,11,Potential
1884,2023-03-07 04:55:33,1,14.73,666,1,1,1,3,Hibernating
1885,2024-08-28 07:09:18,2,257.984,126,4,2,1,7,Potential
1886,2024-01-03 05:34:16,2,2745.022,364,2,2,4,8,Hibernating
1887,2024-01-30 00:41:38,2,833.6885,337,2,2,1,5,Hibernating
1888,2023-08-27 07:03:05,1,1097.34,493,2,1,2,5,Hibernating
1889,2024-09-09 13:32:05,3,6252.4985,114,4,4,5,13,Champions
1890,2024-12-17 23:57:32,3,6248.8665,15,5,4,5,14,Champions
1891,2022-11-21 21:39:56,1,1709.08,772,1,1,3,5,Hibernating
1892,2024-05-16 20:32:55,3,2453.155,230,3,4,3,10,Potential
1893,2024-04-24 05:44:39,4,6830.28,252,3,5,5,13,Potential
1894,2024-05-06 02:32:28,4,3824.7605,240,3,5,4,12,Potential
1895,2024-04-23 23:16:59,2,1999.6585,253,3,2,3,8,Potential
1896,2024-04-26 07:30:49,3,1136.8925,250,3,4,2,9,Potential
1897,2023-08-05 02:32:36,3,35495.240000000005,515,2,4,5,11,At Risk
1898,2024-01-03 08:32:37,2,4719.8189999999995,364,2,2,5,9,Hibernating
1899,2024-04-07 11:14:21,2,1188.054,269,3,2,2,7,Potential
1901,2024-10-04 01:55:16,3,7194.71,89,4,4,5,13,Champions
1903,2024-07-22 01:53:15,2,1781.0455,163,3,2,3,8,Potential
1904,2022-11-23 05:27:47,3,939.5659999999999,770,1,4,2,7,Potential
1905,2024-11-24 03:08:35,2,1909.723,38,5,2,3,10,Potential
1906,2023-11-05 17:49:17,2,1638.6755,423,2,2,2,6,Hibernating
1907,2024-07-18 21:56:09,3,4591.3035,167,3,4,5,12,Potential
1908,2023-05-29 17:05:08,2,781.3099999999998,583,1,2,1,4,Hibernating
1909,2024-10-29 18:56:34,2,4057.817,64,5,2,4,11,Potential
1910,2024-01-31 19:59:33,1,739.72,336,2,1,1,4,Hibernating
1911,2024-10-31 18:10:22,3,12399.628499999999,62,5,4,5,14,Champions
1912,2024-02-28 21:03:41,2,3134.909,308,2,2,4,8,Hibernating
1913,2023-10-13 18:44:04,2,2034.4135,446,2,2,3,7,Hibernating
1914,2023-06-04 16:48:26,2,848.1200000000001,577,1,2,1,4,Hibernating
1915,2024-05-05 09:41:11,3,1240.705,241,3,4,2,9,Potential
1916,2023-03-02 08:23:19,1,63.139499999999884,671,1,1,1,3,Hibernating
1917,2023-10-02 12:54:10,2,2881.2765,457,2,2,4,8,Hibernating
1918,2024-10-05 01:13:07,1,43.2,88,4,1,1,6,Potential
1919,2023-07-03 10:46:24,2,935.9839999999999,548,1,2,2,5,Hibernating
1920,2024-03-22 21:26:14,2,3753.183,285,3,2,4,9,Potential
1921,2024-10-19 08:46:54,3,3713.1415,74,4,4,4,12,Champions
1922,2024-09-14 12:09:16,4,10407.654,109,4,5,5,14,Champions
1923,2023-10-03 17:19:58,3,503.45399999999995,456,2,4,1,7,Potential
1924,2024-04-25 02:01:17,5,8313.1735,251,3,5,5,13,Potential
1925,2023-06-24 03:46:10,2,1240.3980000000001,557,1,2,2,5,Hibernating
1926,2024-02-24 08:23:57,3,3460.363,312,2,4,4,10,At Risk
1927,2024-06-13 20:29:53,2,1588.5545,202,3,2,2,7,Potential
1929,2024-11-24 07:32:28,7,5930.3835,38,5,5,5,15,Champions
1931,2024-08-23 09:58:05,2,2954.08,131,4,2,4,10,Potential
1932,2024-11-21 20:25:34,2,3881.937,41,5,2,4,11,Potential
1933,2024-07-15 12:58:09,1,-295.88800000000003,170,3,1,1,5,Potential
1934,2024-05-12 14:31:16,2,1500.059,234,3,2,2,7,Potential
1935,2023-12-30 04:35:00,1,2060.044,368,2,1,3,6,Hibernating
1936,2023-10-04 07:33:31,1,2254.8235,455,2,1,3,6,Hibernating
1937,2024-05-30 01:51:59,3,4472.7325,216,3,4,5,12,Potential
1938,2022-10-13 04:35:12,2,1742.2055,811,1,2,3,6,Hibernating
1939,2024-10-22 18:24:19,1,2222.36,71,5,1,3,9,Potential
1940,2024-10-07 18:58:22,6,14953.306499999999,86,4,5,5,14,Champions
1941,2024-11-25 14:00:45,4,2793.9115,37,5,5,4,14,Champions
1942,2023-10-07 21:41:52,3,2031.3975,452,2,4,3,9,At Risk
1944,2022-11-11 21:46:03,2,2908.8945000000003,782,1,2,4,7,Hibernating
1945,2023-12-05 05:34:35,1,903.1800000000001,393,2,1,2,5,Hibernating
1946,2023-11-17 05:20:09,1,915.01,411,2,1,2,5,Hibernating
1947,2024-12-13 14:43:39,3,2812.697,19,5,4,4,13,Champions
1948,2024-01-02 14:06:16,1,163.71150000000006,365,2,1,1,4,Hibernating
1950,2022-04-22 21:48:42,1,621.164,985,1,1,1,3,Hibernating
1951,2024-11-14 14:41:23,3,1050.94,48,5,4,2,11,Loyal
1953,2023-04-19 13:25:28,1,-32.631,623,1,1,1,3,Hibernating
1954,2024-12-09 03:16:22,3,1767.452,23,5,4,3,12,Loyal
1955,2024-06-16 03:49:42,1,1222.03,199,3,1,2,6,Potential
1956,2024-10-01 11:06:00,2,1314.423,92,4,2,2,8,Potential
1957,2023-06-09 23:08:09,3,2293.2465,572,1,4,3,8,At Risk
1958,2023-07-04 08:48:08,2,2600.316,547,1,2,3,6,Hibernating
1959,2024-04-05 07:57:57,1,1638.68,271,3,1,2,6,Potential
1960,2024-01-25 05:11:19,2,1719.4360000000001,342,2,2,3,7,Hibernating
1961,2022-10-09 14:59:59,1,1480.8039999999999,815,1,1,2,4,Hibernating
1963,2023-07-16 03:33:46,2,2258.0969999999998,535,1,2,3,6,Hibernating
1964,2024-06-23 14:54:29,2,2037.9360000000001,192,3,2,3,8,Potential
1965,2024-10-20 05:18:39,3,1884.8010000000002,73,4,4,3,11,Loyal
1966,2024-12-25 23:04:46,3,2094.3275,7,5,4,3,12,Loyal
1967,2024-05-12 17:00:42,3,2837.6275,234,3,4,4,11,Potential
1968,2022-07-28 07:53:43,1,1549.7295,888,1,1,2,4,Hibernating
1969,2024-11-04 12:14:54,2,2444.323,58,5,2,3,10,Potential
1970,2024-12-04 06:01:49,4,1680.3764999999999,28,5,5,3,13,Loyal
1971,2024-07-31 20:01:44,6,4348.208,154,4,5,5,14,Champions
1972,2024-12-19 05:31:30,6,4614.079,13,5,5,5,15,Champions
1973,2024-12-14 11:57:31,4,-9509.537999999999,18,5,5,1,11,Loyal
1974,2024-05-18 00:45:06,4,2014.254,228,3,5,3,11,Potential
1975,2024-09-24 02:43:28,3,3111.3915,99,4,4,4,12,Champions
1976,2024-07-25 22:04:30,2,986.7445,160,4,2,2,8,Potential
1977,2024-07-03 13:13:29,1,253.7,182,3,1,1,5,Potential
1978,2023-06-07 09:36:21,2,2147.8355,574,1,2,3,6,Hibernating
1979,2022-09-29 18:53:01,3,4747.6375,825,1,4,5,10,At Risk
1980,2024-02-08 18:09:04,1,1464.1599999999999,328,2,1,2,5,Hibernating
1981,2024-12-02 12:08:45,7,6225.7675,30,5,5,5,15,Champions
1982,2023-10-17 01:46:33,1,993.6,442,2,1,2,5,Hibernating
1983,2024-03-02 11:48:26,1,1075.01,305,3,1,2,6,Potential
1984,2024-10-12 07:29:00,2,626.4315,81,4,2,1,7,Potential
1985,2022-09-25 04:21:29,2,2608.426,829,1,2,4,7,Hibernating
1986,2023-04-01 07:33:24,1,828.8085,641,1,1,1,3,Hibernating
1987,2024-08-23 04:45:17,1,827.8969999999999,131,4,1,1,6,Potential
1988,2024-03-31 15:52:26,2,-127.82000000000005,276,3,2,1,6,Potential
1989,2024-07-01 18:29:53,2,2039.4634999999998,184,3,2,3,8,Potential
1991,2024-07-21 16:53:37,3,2291.1710000000003,164,3,4,3,10,Potential
1992,2024-07-17 12:34:09,3,12098.167000000001,168,3,4,5,12,Potential
1993,2022-03-23 17:45:28,1,70254.39,1015,1,1,5,7,Hibernating
1994,2022-09-19 15:43:22,2,3182.989,835,1,2,4,7,Hibernating
1995,2023-11-09 20:59:10,5,34805.479,419,2,5,5,12,At Risk
1998,2024-11-06 17:36:41,2,354.15599999999995,56,5,2,1,8,Potential
1999,2024-02-11 10:45:12,6,38890.854,325,2,5,5,12,At Risk
2000,2024-01-09 01:35:40,2,1426.812,358,2,2,2,6,Hibernating
2001,2023-11-23 18:08:34,1,239.28599999999997,405,2,1,1,4,Hibernating
2002,2024-09-20 20:36:47,2,2229.3705,103,4,2,3,9,Potential
2003,2024-04-07 16:42:25,1,248.94,269,3,1,1,5,Potential
2004,2023-05-18 10:35:21,1,357.264,594,1,1,1,3,Hibernating
2005,2024-09-19 10:37:05,3,3111.403,104,4,4,4,12,Champions
2008,2024-05-22 22:05:27,2,1199.114,224,3,2,2,7,Potential
2009,2024-08-26 15:20:47,2,6713.601000000001,128,4,2,5,11,Potential
2011,2022-10-30 17:34:25,2,3202.1720000000005,794,1,2,4,7,Hibernating
2012,2024-11-02 23:43:00,4,4420.906,60,5,5,5,15,Champions
2013,2024-04-24 16:05:55,4,5308.883,252,3,5,5,13,Potential
2014,2022-10-31 00:31:46,1,1927.84,793,1,1,3,5,Hibernating
2016,2023-04-30 01:09:20,2,1450.6100000000001,612,1,2,2,5,Hibernating
2017,2024-09-07 03:44:12,5,4018.952,116,4,5,4,13,Champions
2018,2024-10-24 16:11:51,4,3719.0015000000003,69,5,5,4,14,Champions
2019,2024-10-18 04:07:07,4,1938.9944999999998,75,4,5,3,12,Loyal
2020,2023-12-02 07:47:54,1,930.086,396,2,1,2,5,Hibernating
2021,2024-10-10 01:54:19,3,3527.4,83,4,4,4,12,Champions
2022,2023-11-29 12:06:01,1,908.3899999999999,399,2,1,2,5,Hibernating
2023,2024-09-20 15:06:59,2,2367.393,103,4,2,3,9,Potential
2025,2024-09-26 00:30:22,1,510.39,97,4,1,1,6,Potential
2026,2024-12-22 05:16:45,2,2079.004,10,5,2,3,10,Potential
2027,2024-12-17 11:56:05,2,3091.8540000000003,15,5,2,4,11,Potential
2028,2024-01-18 22:21:02,1,1434.834,349,2,1,2,5,Hibernating
2029,2024-12-21 04:53:17,1,1767.8759999999997,11,5,1,3,9,Potential
2030,2024-06-11 23:13:32,1,745.6,204,3,1,1,5,Potential
2031,2024-08-28 23:24:08,3,2770.9320000000002,126,4,4,4,12,Champions
2033,2024-10-16 18:38:53,3,3333.8355,77,4,4,4,12,Champions
2034,2024-10-06 04:57:31,3,3919.5575,87,4,4,4,12,Champions
2035,2023-11-19 17:53:26,2,381.135,409,2,2,1,5,Hibernating
2036,2024-05-31 20:50:11,4,2131.8325,215,3,5,3,11,Potential
2037,2024-01-19 16:24:15,3,3742.58,348,2,4,4,10,At Risk
2038,2024-09-10 07:01:41,1,1937.688,113,4,1,3,8,Potential
2039,2024-04-08 04:45:39,2,1976.058,268,3,2,3,8,Potential
2041,2024-03-21 21:23:41,1,530.23,286,3,1,1,5,Potential
2042,2023-03-03 17:00:23,1,2318.044,670,1,1,3,5,Hibernating
2044,2023-10-29 05:25:32,1,6.81,430,2,1,1,4,Hibernating
2045,2024-03-02 08:40:00,1,703.658,305,3,1,1,5,Potential
2046,2024-10-27 03:09:46,2,451.13199999999995,66,5,2,1,8,Potential
2047,2024-07-28 11:44:50,4,5027.5355,157,4,5,5,14,Champions
2049,2023-10-19 17:43:17,2,1516.404,440,2,2,2,6,Hibernating
2050,2024-04-02 18:15:12,3,6140.816,274,3,4,5,12,Potential
2051,2024-04-28 19:29:46,4,2483.8575,248,3,5,3,11,Potential
2052,2024-07-29 10:46:25,3,2555.346,156,4,4,3,11,Loyal
2053,2024-10-23 00:24:37,1,1499.0100000000002,70,5,1,2,8,Potential
2054,2024-08-16 14:35:21,4,4840.1,138,4,5,5,14,Champions
2056,2024-09-28 02:46:58,3,3796.6764999999996,95,4,4,4,12,Champions
2058,2023-09-02 03:11:13,1,1030.52,487,2,1,2,5,Hibernating
2059,2024-11-22 02:05:17,4,1890.7465000000002,40,5,5,3,13,Loyal
2060,2024-07-14 00:19:15,2,2847.8775,171,3,2,4,9,Potential
2061,2023-07-13 12:00:16,2,973.9839999999999,538,1,2,2,5,Hibernating
2062,2024-11-17 03:06:34,1,1126.24,45,5,1,2,8,Potential
2063,2024-06-22 00:20:52,1,2067.724,193,3,1,3,7,Potential
2064,2023-02-01 01:37:45,1,570.068,700,1,1,1,3,Hibernating
2065,2024-12-20 23:07:28,2,1810.7,12,5,2,3,10,Potential
2066,2024-04-19 20:04:56,1,2526.831,257,3,1,3,7,Potential
2068,2024-11-17 14:20:59,3,13795.529,45,5,4,5,14,Champions
2069,2024-11-10 23:43:51,3,1926.184,52,5,4,3,12,Loyal
2070,2024-10-14 21:14:29,3,4437.305,79,4,4,5,13,Champions
2071,2024-08-01 09:27:27,1,199.36,153,4,1,1,6,Potential
2072,2022-07-24 09:37:34,1,1850.877,892,1,1,3,5,Hibernating
2073,2024-09-26 01:36:09,2,5726.92,97,4,2,5,11,Potential
2074,2024-10-07 10:33:12,6,4530.6495,86,4,5,5,14,Champions
2076,2024-09-24 08:18:34,2,1351.4740000000002,99,4,2,2,8,Potential
2077,2024-12-24 14:48:11,4,7154.943499999999,8,5,5,5,15,Champions
2078,2024-08-05 23:13:04,4,4525.5325,149,4,5,5,14,Champions
2079,2024-05-11 15:43:43,2,1644.45,235,3,2,2,7,Potential
2080,2023-09-19 22:17:53,3,1396.3319999999999,470,2,4,2,8,Potential
2081,2024-10-14 17:04:14,3,863.45,79,4,4,1,9,Loyal
2082,2024-11-24 08:59:52,3,5353.4435,38,5,4,5,14,Champions
2083,2024-03-12 21:23:21,1,448.56,295,3,1,1,5,Potential
